price,volume
2786.24,2364834
2776.42,2600259
2802.56,2419145
2798.03,2307360
2810.3,2440065
2832.97,2162474
2839.13,2168016
2837.54,2447566
2839.25,2317282
2872.87,2215919
2853.53,2175684
2822.43,2405602
2823.81,2823742
2821.98,2466174
2762.13,2721618
2648.94,3544118
2695.14,4024144
2681.66,2838299
2581,3249463
2619.55,3731315
2656,2679600
2662.94,2093173
2698.63,2420070
2731.2,2296146
2732.22,2214919
2732.22,2175420
2716.26,2135922
2701.33,2221588
2703.96,2099630
2747.3,1869038
2779.6,2112407
2744.28,2357084
2713.83,2606286
2677.67,2790764
2691.25,2445884
2720.94,2341947
2728.12,2080635
2726.8,2204997
2738.97,2047405
2786.57,2195651
2783.02,2157969
2765.31,2353889
2749.48,2179976
2747.33,1998737
2752.01,3459193
2712.92,2191395
2716.94,2088202
2711.93,2074884
2643.69,2492921
2588.26,2558218
2658.55,2434498
2612.62,2501316
2605,2574192
2640.87,2348029
2640.87,2408512
2581.88,2468994
2614.45,2169555
2644.69,2220731
2662.84,2008036
2604.47,2187112
2613.16,1923051
2656.87,2132600
2642.19,1788526
2663.99,1922966
2656.3,1823269
2677.84,1866870
2706.39,1925631
2708.64,1965630
2693.13,2168637
2670.14,2308509
2670.29,1858105
2634.56,2413969
2639.4,2203580
2666.94,2543294
2669.91,2104565
2648.05,2335652
2654.8,2185438
2635.67,2303620
2629.73,2395693
2663.42,1915007
2672.63,1911248
2671.92,2106586
2697.79,2083098
2723.07,1835354
2727.72,1796034
2730.13,1820433
2711.45,1964096
2722.46,1844280
2720.13,1863613
2712.97,1956929
2733.01,1789869
2724.44,1907819
2733.29,2030186
2727.76,1965052
2721.33,1683086
2721.33,1967029
2689.86,2250972
2724.01,2032101
2705.27,2746987
2734.62,1995116
2746.87,1974155
2748.8,1982321
2772.35,2130321
2770.37,2139133
2779.03,1813372
2782,1917078
